,Children,Bandwidth_GB_Year,Age,Tenure,MonthlyCharge
1531,3,1357.774068,57,11.75090487,214.952509
1214,7,1889.347998,87,12.40889924,154.961766
504,2,893.5446642,89,5.658327457,197.48762
6530,2,5232.754859,46,58.12363,182.4676
3072,2,919.239022,89,11.20366,144.9607
9086,1,5890.989702,58,64.59202,230.1051
8647,1,4276.019791,61,47.29134,214.9663
6619,0,4901.452536,55,52.41439,275.1198
9273,0,5418.636172,57,52.95001,247.6647
3709,0,776.5788688,58,1.215614,152.4441
4849,0,1052.973308,53,4.096547,119.9568
4748,1,906.6526156,29,7.751707,134.9509
4268,2,1000.235232,48,7.244015,139.9861
9878,4,4777.674258,49,54.84956,169.9928
8905,2,5197.781383,39,59.28121,117.472
4186,0,510.6595626,76,3.226415,169.9378
5301,1,4231.43285,19,45.03776,172.4733
2923,0,863.6296514,30,1.717806,147.4564
6588,3,5678.090395,81,64.01062,172.4871
1810,3,529.9370637,86,1.84841935,150.020764
3486,0,1261.564075,34,8.351399,240.1149
7419,4,5722.173958,45,65.31996,149.9598
3141,4,1774.439822,86,9.873195,210.1051
9347,4,5901.736855,63,69.1413,127.4958
1324,0,525.3069851,88,2.967533379,139.979239
4312,0,1281.098493,87,15.05177,149.9778
7494,3,6075.169598,38,66.52217,174.9755
8702,0,4524.487668,48,48.14443,139.9512
8691,0,6531.657744,24,70.61755,159.9794
9503,0,5893.413959,40,62.07809,142.4526
5541,0,4831.531789,76,52.41441,232.6228
6172,2,3998.697285,84,44.55455,162.4827
1540,3,742.9131016,70,3.569000983,184.985293
9409,1,6832.868436,48,69.99165,222.6326
2681,0,1406.140722,18,5.874949,194.9663
9882,2,4946.194597,71,57.2401,137.4684
6313,8,4316.919681,44,41.0181,129.9621
1191,0,805.3931837,24,6.691537735,134.950905
5293,4,4672.338886,53,49.66569,172.4871
1542,4,1324.200333,71,11.71308191,160.00128
7056,2,5888.691325,20,67.5801,104.9629
2539,1,485.4228279,48,2.440244,179.9656
953,2,1072.481938,58,1.457335487,200.118516
7241,2,6857.221544,18,69.5381,202.6362
6731,3,5221.7217,81,58.90864,150.0208
4846,1,659.4098323,36,4.212653,147.4421
6801,1,5450.025503,39,56.8397,172.4705
8010,1,6353.540649,25,69.22361,127.4421
4330,2,780.9545758,72,3.656765,184.9785
8924,0,4021.932527,51,43.98704,162.4937
5334,1,4592.61237,75,52.42146,182.4676
7330,1,4423.213665,37,47.2887,165.0182
9348,4,4958.925244,25,53.03214,162.5299
4729,2,1145.096989,28,5.364231,240.1149
6541,5,5947.355869,75,66.77022,192.4404
5305,3,4549.059635,40,47.01192,240.1149
5161,3,6572.961443,43,70.99222,159.9476
7860,3,5722.608267,78,56.5003,222.6281
2156,2,1094.644005,21,8.66647,160.0013
1062,0,1114.016493,27,9.876537733,127.511223
1167,6,879.9008247,89,7.245906912,159.987503
3636,1,724.2830732,59,1.110729,210.1518
7651,2,5122.387687,39,60.49976,144.9607
5588,3,3653.777417,67,40.35976,160.0013
7192,4,4955.138722,27,51.95009,207.6094
4491,0,1228.595252,32,7.042459,139.983
7266,0,4996.095261,59,57.41425,202.4433
4980,2,940.3579408,62,2.146247,164.9647
8335,0,4430.367889,78,47.86746,242.6326
9952,1,6265.43461,48,67.0374,194.9525
4946,0,820.8726738,54,3.184209,139.9512
2782,3,1165.890091,86,6.30655,139.983
717,0,1716.888034,73,13.85187885,147.456419
2502,1,2391.497324,19,24.14282,162.4713
4360,4,861.1555834,40,1.358678,230.1051
4171,7,666.238562,39,5.062073,124.9643
8082,2,5676.244141,73,61.27787,232.6228
9760,0,5760.325515,61,60.67808,164.9647
395,4,1404.773397,34,8.951793883,104.964303
7186,1,4954.889726,23,51.30214,242.6281
9822,8,5202.411958,33,53.90038,174.991
4492,3,1189.261161,27,3.592376,119.9568
1365,3,884.6278615,25,5.682066541,172.47417
9526,2,3954.170646,88,45.65226,149.9621
8787,0,5360.147757,34,52.17851,242.6106
5917,3,4314.292516,39,41.92048,275.1336
4968,4,1017.061783,43,5.533306,172.4579
2914,0,1221.36675,29,5.006746,164.9647
5644,3,4130.432282,85,47.64072,169.9378
3766,4,1118.312856,73,8.249394,192.4705
3440,3,807.7008528,43,4.638114,192.4705
7357,0,4275.271246,83,49.53164,184.9647
6806,2,4010.017445,81,45.12287,194.9768
2143,0,1179.636227,67,13.17391,127.4958
5104,0,5017.628209,20,55.2092,182.4676
5073,8,5903.828849,39,66.50929,134.9509
1571,4,1177.993259,44,9.098041235,172.44408
4079,0,831.3552738,44,3.80496,207.6094
1122,3,1524.801731,78,8.688984603,132.479779
2786,10,1290.636519,78,4.761845,132.466
2967,4,1114.196033,31,6.249599,182.4608
2504,4,2113.691713,82,22.14611,162.4713
5988,0,6319.032596,41,71.66334,172.4579
8867,3,5673.784205,41,59.59171,232.6228
7164,1,5740.41201,79,63.69896,114.9509
728,3,1790.688379,52,11.70347852,139.934918
7587,2,6201.648856,89,71.57202,202.4433
7543,0,5683.50493,69,66.9099,169.9447
412,0,500.4406927,25,4.156887945,112.455141
5745,0,6742.932022,52,71.00882,187.4811
7668,4,6106.984548,75,71.25643,179.9476
825,3,1526.166139,37,6.492246879,154.975543
3267,0,1005.091786,55,9.416447,149.9915
3974,1,2957.287141,36,26.14972,152.4555
8808,3,6309.305361,43,69.27587,175.0048
8306,0,5646.563818,37,66.29517,134.9509
417,10,1995.346628,44,18.61278731,147.478341
6748,3,5428.595513,22,55.91669,149.9378
8967,0,6061.493639,23,69.58993,152.466
2082,0,1558.262612,52,12.47887,200.1652
8945,0,5176.880863,31,59.63916,127.525
3373,0,1627.688937,38,11.59206,127.4783
5726,6,6722.143611,31,70.49565,139.9349
4107,0,847.5443814,25,3.346632,92.45514
4380,4,1015.130356,86,1.126364,200.1185
7723,3,4798.084751,64,45.80397,200.1323
1066,1,2062.863163,32,14.7804282,162.467607
3913,3,760.8370835,40,4.86918,137.4978
5536,2,5910.47033,49,65.41235,197.5169
8002,1,6273.515792,79,70.11749,139.983
5387,0,6340.235212,73,70.69408,242.6435
5732,8,6020.277207,77,63.01903,139.9349
2738,1,1107.738951,74,6.512117,232.6228
5052,1,5575.553256,87,65.15989,172.4742
4000,2,498.5585239,52,1.669639,194.9744
2427,2,1832.163914,62,13.12966,152.4555
6833,1,4651.641052,57,48.37464,119.9568
1687,0,991.3985734,57,7.367492072,227.475448
851,1,2601.095159,83,26.01552533,230.105118
6303,2,4647.988168,21,46.8684,127.4421
9087,2,5334.978423,58,58.18133,190.1599
5878,1,5595.256243,77,64.63019,192.4404
8527,2,5815.707647,24,56.0677,245.147
2839,1,2588.430434,45,21.0878,174.9768
4611,1,1734.504367,40,16.58054,159.9942
9540,0,5881.611846,27,60.64369,164.9853
9207,1,5102.051113,53,53.01595,129.9621
2489,1,2223.458561,59,15.92001,200.1185
6905,4,5757.310478,87,65.26702,162.4526
7390,4,5913.530314,27,59.7815,144.9889
2849,1,935.8715835,24,3.600682,207.6386
6665,2,5478.186769,70,61.37983,175.1331
5881,1,3822.54562,40,37.04125,149.9447
4452,3,1377.652033,45,8.342325,114.9509
7421,1,3943.462001,87,41.37315,129.9598
6484,2,6289.621165,56,70.2223,217.4725
2479,0,1002.004764,46,4.355677,242.6281
6617,1,5652.969156,77,63.12959,220.1323
2141,1,688.0396207,84,2.432366,107.4958
5188,0,5849.296401,37,63.68805,127.4738
9704,2,6310.388284,33,67.75508,140.0013
2744,3,998.0643375,45,3.660516,232.6415
7253,2,5824.726674,19,59.21096,184.961
3506,1,605.5839866,21,3.986525,114.9728
1679,2,1544.501137,77,16.08388872,182.446995
4249,0,1296.501758,56,8.870031,232.6415
3147,2,1158.054054,64,9.075014,152.4798
8130,4,6203.067904,52,71.44783,172.5104
7004,2,6349.636467,70,70.24121,242.6143
580,0,261.1185652,41,1.084656113,147.478341
4070,1,1882.174515,70,8.839856,257.6513
3343,3,1483.797409,75,8.997315,139.965
7404,1,5510.00981,63,62.56329,182.4676
3672,0,980.9842958,77,5.096104,117.4392
559,0,851.1414085,88,6.013261132,217.470195
5237,0,4582.182243,78,50.09799,219.9902
7805,3,4733.327376,47,47.11262,172.4404
512,0,1192.502878,81,1.542556879,225.145743
1081,4,1756.819542,28,10.19437082,129.959755
1664,1,1185.892988,54,6.5443199,242.628057
9204,7,5747.654271,18,59.20412,220.1478
1931,1,521.8726735,57,2.48527604,169.944668
9666,0,6368.414019,24,63.56455,245.147
1150,0,1965.221779,43,17.67252758,104.97808
2838,2,1206.589518,60,4.753084,164.967
5949,0,5910.719593,85,60.37982,215.1591
8308,0,6365.24676,53,67.23058,187.6094
8932,2,5985.170527,42,63.6336,255.1372
9788,2,6039.270111,19,69.3778,104.9629
5177,0,5202.253182,26,54.97784,262.6106
830,4,623.8543707,80,5.179004124,114.997564
8311,3,5966.47536,36,62.08563,265.1283
4752,2,1871.35466,24,11.89052,152.4441
9850,1,4479.98883,65,45.85581,232.652
635,1,1640.244176,36,9.126959742,154.991856
4465,3,1756.414097,31,15.85774,149.989
6799,2,5995.061053,42,64.79346,242.6143
7987,3,5675.905105,64,62.86179,204.961
7079,2,5448.251802,80,61.03116,94.97283
6966,6,5959.443865,28,60.96581,245.1457
4142,0,2246.098296,61,24.94225,137.4392
7027,0,4139.737424,44,38.25714,220.1149
9183,1,6498.14477,77,71.07066,149.9741
876,10,1004.100502,51,1.161803984,255.141716
4869,4,1719.698931,49,15.39062,149.9915
5315,1,5396.115807,46,57.78386,235.1591
5222,2,6063.51865,82,67.49846,252.624
4,0,271.4934362,83,1.670971726,149.948316
3051,3,628.7093519,23,4.462414,124.9643
5691,1,5434.730554,75,57.50491,142.4526
3124,4,1628.254726,18,8.161424,132.466
2491,1,602.6894614,50,4.847411,147.4738
3854,1,733.8730965,86,7.100883,169.9928
4777,0,1214.121186,51,10.12764,194.9882
7509,4,6244.841283,59,62.58109,232.6378
6457,0,5799.574085,56,65.05715,107.482
6293,1,4674.111818,77,49.22663,277.6375
1148,3,1710.907598,67,8.889790813,202.636202
574,3,957.753476,79,6.786723844,159.964152
3769,4,2038.559634,39,10.33785,242.6106
4146,0,1028.818406,77,10.42248,137.4684
853,1,579.4447417,81,5.110718131,159.980465
5919,1,6323.723983,74,65.07074,225.132
9358,1,4663.249156,34,51.79712,149.9707
6614,1,5788.48609,27,65.57158,179.9476
6002,2,5727.232268,47,63.92945,172.4579
9163,1,3572.738241,82,39.62761,194.9768
4495,1,1126.457158,60,12.94793,144.9607
8173,2,5052.181985,58,56.97428,149.9913
6655,0,3635.733881,57,39.95689,182.4653
2368,0,1446.937317,67,10.85537,222.65
4780,0,1451.591007,56,7.329775,200.1185
7992,1,6056.561962,42,65.50762,242.6281
2950,0,797.0949032,72,7.513611,149.9707
5625,7,5394.351469,54,62.37954,92.5018
6971,1,4858.953812,23,55.83342,104.9923
8716,0,3990.635991,60,44.14411,214.9663
1841,0,662.6103493,25,2.111376258,129.976324
5986,1,4913.037126,57,50.69944,275.1336
537,4,1163.701618,41,9.450195459,169.974105
2806,3,1131.849487,50,11.70115,124.9781
5801,0,5080.067605,21,58.50278,104.9629
5596,1,4579.647107,88,47.99239,265.1283
7206,0,4981.747627,84,54.04993,172.4885
7343,1,5468.830044,55,60.11026,220.1478
7560,1,5243.121015,82,62.00464,169.9741
8096,4,5998.410517,62,70.28113,127.4958
784,3,868.469474,66,2.968358466,114.950905
1409,1,737.7421962,71,1.522691557,127.442069
154,4,2220.255405,55,18.91276578,217.483972
7806,1,5517.434596,71,63.50859,152.4798
3009,1,444.2368102,25,1.125218,169.9928
1686,4,1319.229599,63,6.70301496,267.664655
4014,5,1291.115762,30,2.068518,194.9663
7455,4,5662.934771,35,64.91211,102.4746
3863,4,1315.586731,60,9.373591,220.1185
2733,3,2884.562817,64,23.22012,199.9902
1895,2,2089.023186,53,15.73628072,162.460772
5442,3,4529.909678,40,49.96921,169.9447
569,0,1695.851887,22,14.17620441,172.487091
6709,1,5905.391088,64,58.04416,255.1336
5854,4,4874.991387,77,54.24636,149.9913
1816,1,790.6280344,25,7.179893502,134.950905
8319,4,5767.740142,65,66.44706,169.9378
3394,0,1014.229725,79,4.947213,242.6573
3327,2,1241.231205,33,7.685124,104.9781
9982,7,6253.087064,68,68.52825,185.0077
6102,4,5922.604676,87,63.40077,172.4705
2975,1,1180.763502,22,6.039499,124.9607
980,3,1664.080114,88,14.02849733,230.105118
190,0,733.4036934,46,1.408375942,117.439154
9331,0,5055.502095,84,53.99857,159.9794
5088,8,5027.299322,80,54.14957,172.4871
699,1,1252.81737,38,10.56061324,202.443347
9759,1,5772.068776,66,67.66702,169.9378
606,1,1290.274294,71,7.737353244,142.471255
301,1,1292.3206,19,11.16903388,139.99789
3420,5,1589.194648,21,7.151009,245.1457
9804,7,5924.59411,83,66.16906,182.4676
1060,1,821.1684673,30,4.764739683,182.460772
3444,0,495.3955859,42,1.776605,149.9621
1069,3,577.1451549,27,4.218778557,144.960655
2205,2,841.3922748,60,6.17382,194.9744
9435,3,6625.807498,32,68.00653,194.9663
7339,8,4790.240813,68,48.10173,159.9656
8208,0,5509.83864,43,61.0537,94.97283
7679,2,4090.94433,21,40.24973,222.6609
4642,2,1648.220152,45,11.61194,230.1344
7683,0,4911.224326,30,57.11409,147.4893
9007,0,4782.472018,74,52.76138,187.656
7996,0,4822.96735,78,51.68157,119.9568
5600,1,5967.092974,88,67.91991,104.9643
9151,3,6589.069717,42,69.97252,129.9621
7022,5,5696.037727,29,63.49131,119.9897
4893,0,764.4832553,55,4.484822,104.9643
225,0,1452.334634,53,9.999416271,139.987503
3354,9,1241.877666,57,4.066766,162.4833
5895,1,5573.344552,70,66.52284,127.482
8754,1,4737.057384,43,56.15392,124.9643
3436,1,1814.120844,19,11.64763,172.4567
1693,4,1365.994148,50,7.387393996,140.00128
6893,1,5898.285101,45,59.34372,190.127
1045,4,2155.00052,40,13.37654004,184.963371
3446,0,958.3344749,47,8.612943,149.9483
8050,2,6555.502175,74,67.56344,255.1198
9146,0,5381.978758,34,57.86469,127.4738
9981,1,5514.318979,81,61.48957,230.1051
4735,4,1988.890125,52,17.06338,175.0211
4496,1,1119.209524,81,2.284487,212.6415
1218,0,1461.101266,24,12.09641389,149.988989
6015,0,6246.264685,37,68.69263,177.6508
9719,0,5473.038426,79,66.21339,147.4783
3987,1,1044.205309,81,9.820347,169.9447
4911,0,877.3671989,82,6.135015,194.9581
9492,1,5583.899513,38,54.87013,235.1417
4493,4,1904.60275,61,15.73713,177.6508
6944,2,4855.986258,27,55.62125,134.9801
5699,1,5748.365703,75,67.40482,117.4858
8352,0,4636.42318,29,52.53037,169.9447
956,4,1887.894567,27,16.66814552,117.485813
2869,1,794.1801028,18,5.129029,95.01949
4433,0,1208.822377,85,12.36516,169.9447
4973,4,1594.837225,23,11.94546,192.4404
2961,2,1108.368947,51,9.561875,107.4806
2200,1,1469.569398,26,10.7285,124.9607
98,5,2056.386979,80,20.31163945,162.500692
9849,1,4516.882554,32,53.20557,144.9607
2557,0,1364.959051,49,10.69505,137.4698
8445,2,5714.326706,41,67.75127,124.9935
4199,2,567.9194367,87,4.61822,169.9378
9637,3,4544.638415,60,51.84838,169.9741
5539,2,5118.044271,46,59.6877,125.0073
1648,1,782.9998382,63,4.300271811,204.963371
6197,8,6468.116177,53,65.1302,197.484
6295,1,6280.164053,34,67.57266,159.9794
4499,1,1876.809732,50,19.69566,172.5104
1154,3,1792.56277,25,13.85473212,217.470195
2255,0,744.427424,39,1.703799,127.4421
3170,2,679.9648888,23,1.597599,204.9797
7400,0,5382.496895,87,63.86407,152.466
7158,3,6505.956504,49,68.93442,162.4676
3108,1,1728.999287,28,9.27204,187.6094
4548,10,1880.004543,56,14.66847,184.9715
5423,1,5419.934519,29,61.50313,162.4713
2049,1,1670.352435,51,13.37596,230.1051
9208,3,4880.587184,88,57.80772,114.9838
8815,0,6238.598854,73,65.99581,207.4754
9797,0,4082.913084,22,45.44227,182.4538
262,0,684.6318529,87,8.959047529,124.993537
4061,1,2159.414298,39,20.25956,194.9581
5534,1,4930.470975,70,57.81671,160.0013
6616,0,6000.14462,76,68.7415,175.1331
8120,4,6553.877499,85,70.67844,245.1457
8155,1,6013.828131,89,69.59174,204.9496
1802,1,700.6270933,68,2.932159225,107.481989
4736,0,1602.940552,48,6.723311,222.6281
2385,2,1757.468385,36,12.26499,172.4567
6694,3,5586.760819,81,59.41977,172.4567
5759,0,5983.812869,77,66.05097,222.65
1959,1,1120.873005,41,10.99607752,159.951231
2976,2,1010.291341,89,10.11079,147.4893
8680,1,6699.368513,64,67.73415,255.1336
1843,0,1549.605718,64,11.46566243,120.004928
1734,0,1321.712528,43,8.406444381,220.161527
2911,5,719.7798137,54,3.583025,159.9349
8338,3,5739.899898,52,66.13718,157.4836
1986,3,1190.580006,37,7.443067222,174.975543
9561,2,5703.524705,43,55.88547,225.132
6546,7,6093.079399,23,61.44671,212.6695
7098,0,5644.516819,46,63.73521,92.45514
2811,0,1325.414246,34,11.56278,214.9525
659,0,1066.193338,43,6.735352382,92.455141
2511,0,1256.923905,31,10.52249,159.9349
4282,0,1351.920539,21,9.468306,124.9607
9339,1,5360.346274,62,56.17179,174.9768
8800,1,6237.31669,78,68.68812,275.1198
6287,1,6217.92046,82,64.29998,232.6378
1930,2,2209.997412,47,17.05603447,265.128318
7125,1,5739.855932,60,65.06377,194.9992
197,4,1363.58603,43,5.874064017,139.965008
7777,4,4750.23799,38,47.46129,139.9349
2931,3,1209.038145,49,8.840599,194.9744
8004,6,5205.865095,57,55.36779,127.4601
2327,0,739.280489,47,2.497434,207.6386
4389,3,2158.69019,82,15.95966,167.4847
8958,2,5455.610895,18,56.18852,255.1555
4218,0,561.8079362,30,2.106961,149.9621
202,1,2088.48083,35,12.39088509,242.610632
3510,2,911.7679224,52,3.155188,242.6143
4931,0,1316.360571,22,6.422331,277.6375
5535,0,4967.342093,22,56.54286,140.0049
5791,1,5289.954359,28,61.29358,104.9923
1707,4,859.0587897,71,1.871917709,255.141716
5172,3,5059.402086,53,52.55673,127.4738
5249,2,4745.745988,64,53.91548,192.4705
6528,9,5453.849281,27,54.88358,255.1417
9848,4,5531.532115,28,57.89422,139.983
5855,1,5404.784064,30,62.39739,117.472
8164,1,6491.987412,55,70.87198,127.4738
854,1,1317.520342,79,8.802527803,117.468591
4737,5,1028.310241,26,9.712168,92.48802
698,0,1300.689811,43,2.995498523,242.610632
3696,2,514.2333467,61,1.671807,120.0035
1636,0,2217.734847,67,16.72537387,184.963371
7280,2,5641.483426,89,57.06138,242.6106
7554,4,4625.174903,42,48.62124,184.9785
3581,0,761.9185367,50,1.280342,220.1615
1291,3,914.8863272,50,7.010189312,179.965581
6585,3,6485.945142,35,67.86102,152.4579
1853,0,1329.382263,39,9.630236452,187.642236
5232,10,5885.410472,39,66.62742,124.9643
3763,4,1354.828783,49,4.860179,162.4608
3304,2,1398.283635,39,12.73703,147.4738
1495,4,1341.412763,64,14.60426293,144.960655
7994,2,5585.510396,29,63.83868,137.4684
1998,0,1045.580948,34,6.093194674,217.472533
663,4,2562.992759,79,19.21689293,210.105118
3748,7,1036.983336,87,7.374499,172.4624
4413,1,820.9054953,29,6.92143,157.4698
5530,8,4443.003488,71,41.51958,167.4847
5575,0,5820.82826,67,64.41881,242.6143
8901,7,4539.773339,66,47.40118,142.4993
7526,0,5595.201151,19,62.99928,169.9378
9474,1,5161.60863,76,56.22378,129.9483
5864,9,3754.322576,48,38.05187,194.9768
6776,2,5250.358878,73,60.17878,192.4885
1306,10,961.7341695,50,8.034201127,79.978861
7392,3,5399.959925,27,61.95264,127.4958
5592,3,6019.460078,78,58.2745,270.1604
9721,4,6290.205983,37,71.68601,172.4441
1663,0,2273.781965,35,21.87100089,194.958118
5450,3,6300.056458,24,65.83332,162.4538
9954,1,5331.631842,64,59.29022,214.9663
3627,9,577.9768805,55,3.048345,144.9607
2693,1,532.1499344,73,4.888977,147.4601
9789,1,5010.806069,36,51.63569,152.4441
5915,0,6376.639792,66,66.16845,210.1051
3157,2,992.9856288,86,3.589597,287.6427
6668,3,6294.844556,57,68.04207,149.9741
1059,5,1705.362101,69,10.81815085,172.456745
4636,2,1999.64045,21,12.4341,207.4754
3242,1,691.1647876,56,1.625652,197.6288
1678,0,703.8007764,49,6.525380768,179.965581
6892,2,5864.39928,29,64.88325,139.9816
6374,0,5819.356258,77,66.07472,217.4725
7574,1,5464.765587,37,53.5035,210.1051
1757,3,700.0279564,80,5.402712746,137.468388
6019,2,6251.354682,39,67.99211,129.9778
5116,3,4823.771422,22,53.61316,147.5031
8755,3,6368.713686,45,62.13428,267.6427
7408,0,4835.663594,49,54.84444,172.4624
2790,2,1795.595369,56,12.24637,152.4441
863,4,1221.696817,81,5.240131023,172.440432
7858,3,4798.189466,29,49.86477,242.6143
1484,0,1099.763014,34,3.160392389,164.967019
7035,2,4846.670476,86,56.94052,114.9658
7721,1,5469.377243,29,60.69643,172.4848
5977,10,5967.054532,29,63.26277,172.4555
5134,2,6343.107984,84,69.91306,172.4885
206,0,617.542543,88,3.043063167,174.975543
4488,1,1289.865177,58,11.94283,194.9744
6938,0,5530.375821,86,61.02337,142.4689
9062,0,6067.585868,28,66.15184,177.6508
6910,2,4405.463106,54,46.26476,137.4836
502,2,1226.343895,25,5.100566529,129.977753
7385,0,5338.007308,49,56.1113,129.9621
1028,1,1077.996673,71,9.539729035,182.460772
3840,1,1387.672089,19,10.33427,195.0062
8110,6,6014.752174,61,68.55021,137.4616
5056,0,5341.417352,42,62.9209,159.9512
9762,3,6460.957622,67,71.34763,117.4686
8154,1,6294.452513,69,65.66053,202.6362
2731,5,839.1770355,49,4.213099,139.9678
8996,4,4777.954889,74,48.85809,184.9797
2454,1,868.2420268,24,2.930277,242.6143
7215,2,6814.653649,43,69.03254,202.65
3104,0,438.8951303,60,1.891666,172.5034
8392,0,4149.794964,33,45.91919,169.9378
6278,1,5583.509795,57,59.51823,139.9349
3099,2,2123.824956,69,16.17631,152.4624
6184,2,6651.677415,27,70.98518,277.6375
3561,2,1742.049983,58,7.83307,235.1417
5892,0,4821.711621,54,56.03048,167.4564
391,0,1842.258692,75,15.35762157,262.610632
6736,1,6093.707012,55,69.32507,204.9797
5618,2,5592.361956,18,63.30929,137.4392
5258,4,6204.366661,74,69.03829,114.9509
9687,2,5373.367053,74,61.53436,182.4676
2695,1,1133.808688,83,8.377189,240.1149
2027,8,1349.319824,73,3.843142,167.4847
5463,1,6187.029956,57,67.82145,232.6228
2568,4,1965.462483,72,13.43811,174.9768
8006,0,5367.181608,41,61.35472,169.9447
64,1,1083.610268,43,9.634946079,127.488728
2062,0,1485.647596,64,11.75027,127.4421
5276,1,6329.078853,22,68.84751,255.1417
7208,3,5600.294614,37,63.69034,147.5031
8684,2,6821.289567,81,71.31658,235.1417
8571,2,3095.105954,28,36.19603,112.4551
6331,3,6035.567594,77,69.48178,172.4624
4859,2,1454.178463,69,11.61657,114.9509
4887,10,2774.912011,27,22.744,210.127
9268,3,6433.080677,46,69.84899,222.6654
878,2,1990.914106,30,18.66504433,149.984492
